type,theme,count,percent,percent_count,dcat_theme_new
Federal,"Mt. Keith, Australia",1,0.001438290160657,0.00% (1),
Federal,"Mt. Lofty, Australia",8,0.011506321285256,0.01% (8),
Federal,"Mt. Pinatubo, Philippines",7,0.010068031124599,0.01% (7),
Federal,"Mt. Pinatubo,Philippines",7,0.010068031124599,0.01% (7),
Federal,"Mt. Rainier, WA",7,0.010068031124599,0.01% (7),
Federal,"Mt. Read, Australia",1,0.001438290160657,0.00% (1),
Federal,"Mt. Shasta, CA",1,0.001438290160657,0.00% (1),
Federal,"Mt. St. Helens, Washington",7,0.010068031124599,0.01% (7),
Federal,"Mt. Stanford, Australia",1,0.001438290160657,0.00% (1),
Federal,"Mt. Toondina, Australia",7,0.010068031124599,0.01% (7),
Federal,"Mt. Unzen, Japan",7,0.010068031124599,0.01% (7),
Federal,"Mt. Wellington, Australia",8,0.011506321285256,0.01% (8),
Federal,"Muda Merbok, Malaysia",1,0.001438290160657,0.00% (1),
Federal,Multimorbidity,1,0.001438290160657,0.00% (1),
Federal,"Munich, Germany",11,0.0158211917672271,0.02% (11),
State,Municipal,2,0.0066008779167629,0.01% (2),
State,Municipality Overview,1,0.0033004389583814,0.00% (1),
Federal,"Munmarlary, Australia",1,0.001438290160657,0.00% (1),
Federal,"N.Flux Tower, Canada",1,0.001438290160657,0.00% (1),
Federal,NAAMES,13,0.0186977720885411,0.02% (13),
Federal,NACP,81,0.1165015030132178,0.12% (81),
Federal,NAGDC,4,0.005753160642628,0.01% (4),
Federal,NAMMA,22,0.0316423835344542,0.03% (22),
Federal,NARSTO,60,0.0862974096394206,0.09% (60),
Federal,NASA ACCESS,1,0.001438290160657,0.00% (1),
Federal,NASA-Airborne-Lidar,1,0.001438290160657,0.00% (1),
Federal,NCA-LDAS,2,0.002876580321314,0.00% (2),
Federal,NCHS,404,0.5810692249054324,0.58% (404),Agriculture and Food
Federal,NDH,29,0.0417104146590533,0.04% (29),
Federal,NEESPI NASA,12,0.0172594819278841,0.02% (12),
Federal,NEWS,2,0.002876580321314,0.00% (2),
Federal,NGEE-Arctic,1,0.001438290160657,0.00% (1),
Federal,NIMBUS-7,3,0.004314870481971,0.00% (3),
Federal,NIMBUS7,1,0.001438290160657,0.00% (1),
Federal,NISAR CR N01A,11,0.0158211917672271,0.02% (11),
Federal,NLDAS,29,0.0417104146590533,0.04% (29),
Federal,NMP,2,0.002876580321314,0.00% (2),
Federal,NNDSS,590,0.8485911947876364,0.85% (590),
Federal,NOAA - SPACE WEATHER PROGRAM,49,0.0704762178721935,0.07% (49),
Federal,NOAA CLIMATE DATA RECORD (CDR) PROGRAM,1,0.001438290160657,0.00% (1),
Federal,NOBM,2,0.002876580321314,0.00% (2),
Federal,NOPP,2,0.002876580321314,0.00% (2),
Federal,NOPP_MISST,1,0.001438290160657,0.00% (1),
Federal,NOT APPLICABLE,17,0.0244509327311691,0.02% (17),
Federal,NPP,83,0.1193780833345319,0.12% (83),
Federal,NPP-JPSS,180,0.2588922289182619,0.26% (180),
Federal,NRL Coriolis,3,0.004314870481971,0.00% (3),
Federal,NRMI,13,0.0186977720885411,0.02% (13),
Federal,NSCAT,7,0.010068031124599,0.01% (7),
Federal,NVAP-M,5,0.007191450803285,0.01% (5),
City,NYC BigApps,7,0.0328145509094318,0.03% (7),
Federal,"Nabesna, AK",7,0.010068031124599,0.01% (7),
Federal,"Nakhon Ratchasima, Thailand",7,0.010068031124599,0.01% (7),
Federal,"Nakhon Si Thammarat, Thailand",7,0.010068031124599,0.01% (7),
Federal,Nanotechnology,1,0.001438290160657,0.00% (1),
Federal,Nanotechnology: Nanomaterials,1,0.001438290160657,0.00% (1),
Federal,Nanotechnology:Nanobiotechnology,3,0.004314870481971,0.00% (3),
Federal,Nanotechnology:Nanochemistry,1,0.001438290160657,0.00% (1),
Federal,Nanotechnology:Nanoelectronics,3,0.004314870481971,0.00% (3),
Federal,Nanotechnology:Nanofabrication/manufacturing,5,0.007191450803285,0.01% (5),
Federal,Nanotechnology:Nanomagnetics,2,0.002876580321314,0.00% (2),
Federal,Nanotechnology:Nanomaterials,5,0.007191450803285,0.01% (5),
Federal,Nanotechnology:Nanomechanics,6,0.008629740963942,0.01% (6),
Federal,Nanotechnology:Nanometrology,5,0.007191450803285,0.01% (5),
Federal,Nanotechnology:Nanophotonics,6,0.008629740963942,0.01% (6),
Federal,Nanotechnology:Nanophysics,1,0.001438290160657,0.00% (1),
Federal,"Napo River, Peru/Ecuador",18,0.0258892228918262,0.03% (18),
Federal,"Nara, Japan",1,0.001438290160657,0.00% (1),
Federal,"Narathiwat, Thailand",7,0.010068031124599,0.01% (7),
Federal,"Nashville, TN",8,0.011506321285256,0.01% (8),
Federal,National,15,0.0215743524098551,0.02% (15),Education
Federal,National Average Drug Acquisition Cost,12,0.0172594819278841,0.02% (12),
Federal,National Center for Health Statistics,8,0.011506321285256,0.01% (8),Health and Safety
Federal,National Center for Immunization and Respiratory Diseases,2,0.002876580321314,0.00% (2),
Federal,National Geospatial Data Asset Transportation,8,0.011506321285256,0.01% (8),Transportation
State,Natural Resources,3119,10.294069111191789,10.29% (3119),"Natural Resources, Energy, and the Environment"
State,Natural Resources & Environment,284,0.937324664180336,0.94% (284),"Natural Resources, Energy, and the Environment"
Federal,Natural hazards,1,0.001438290160657,0.00% (1),
Federal,"Nazca Lines, Peru",18,0.0258892228918262,0.03% (18),
Federal,"Neches River, TX",18,0.0258892228918262,0.03% (18),
City,Neighborhood Services,13,0.0609413088318019,0.06% (13),
City,Neighborhoods,79,0.3703356459778736,0.37% (79),
Federal,"Nelson House, Canada",1,0.001438290160657,0.00% (1),
Federal,"Neuse River near Jacksonville, NC",18,0.0258892228918262,0.03% (18),
Federal,"Neuse River, NC",18,0.0258892228918262,0.03% (18),
Federal,Neutron Research,9,0.0129446114459131,0.01% (9),
Federal,Neutron Research:Materials,1,0.001438290160657,0.00% (1),
Federal,"New Orleans Levee, LA",18,0.0258892228918262,0.03% (18),
Federal,New York,18,0.0258892228918262,0.03% (18),
Federal,Nicaragua Volcanoes,18,0.0258892228918262,0.03% (18),
Federal,"Nifty, WA, Australia",7,0.010068031124599,0.01% (7),
Federal,"Niigata, Japan",1,0.001438290160657,0.00% (1),
Federal,Nimbus,53,0.0762293785148215,0.08% (53),
Federal,"Noatak, Alaska",18,0.0258892228918262,0.03% (18),
Federal,Noise only test,1,0.001438290160657,0.00% (1),
Federal,"Noordwijk, Netherlands",1,0.001438290160657,0.00% (1),
Federal,"Norman Wells, Canada",18,0.0258892228918262,0.03% (18),
Federal,"Normanby Is, Papua New Guinea",7,0.010068031124599,0.01% (7),
Federal,North Atlantic Ocean,1,0.001438290160657,0.00% (1),
Federal,North Atlantic Ocean (Almaz),1,0.001438290160657,0.00% (1),
Federal,"North Channel, Great Lakes",8,0.011506321285256,0.01% (8),
Federal,"North Coast of Hawaii, HI",7,0.010068031124599,0.01% (7),
Federal,"North Fort Resolution, Canada",18,0.0258892228918262,0.03% (18),
Federal,"North Fort Smith, Canada",18,0.0258892228918262,0.03% (18),
Federal,"North Forth Smith, Canada",11,0.0158211917672271,0.02% (11),
Federal,"North Park Site, CO",8,0.011506321285256,0.01% (8),
Federal,"North Sea, Norway",11,0.0158211917672271,0.02% (11),
Federal,"North Wrigley, Canada",18,0.0258892228918262,0.03% (18),
Federal,Northern Arizona,18,0.0258892228918262,0.03% (18),
Federal,"Northern Box, OK",1,0.001438290160657,0.00% (1),
Federal,"Northern San Andreas Fault, CA",7,0.010068031124599,0.01% (7),
Federal,"Northway Junction, AK",7,0.010068031124599,0.01% (7),
Federal,"Northwest Coast, FL",11,0.0158211917672271,0.02% (11),
Federal,Northwest Greenland,7,0.010068031124599,0.01% (7),
Federal,"Nuku Hiva, French Polynesia",7,0.010068031124599,0.01% (7),
Federal,Nutrition,53,0.0762293785148215,0.08% (53),
Federal,"Nutrition, Physical Activity, and Obesity",8,0.011506321285256,0.01% (8),
Federal,OCIO,3,0.004314870481971,0.00% (3),
Federal,OCO,4,0.005753160642628,0.01% (4),
Federal,OCO-2,47,0.0675996375508795,0.07% (47),
Federal,OCO-3,18,0.0258892228918262,0.03% (18),
Federal,OLYMPEX,35,0.0503401556229953,0.05% (35),
Federal,OMG,11,0.0158211917672271,0.02% (11),
Federal,OPENDAP,20,0.0287658032131402,0.03% (20),
Federal,ORACLES,9,0.0129446114459131,0.01% (9),
Federal,ORNL DAAC MODIS SUBSETS,3,0.004314870481971,0.00% (3),
Federal,"ORNL, TN",11,0.0158211917672271,0.02% (11),
Federal,OSCAR,6,0.008629740963942,0.01% (6),
Federal,OTTER,14,0.0201360622491981,0.02% (14),
Federal,OWLETS,12,0.0172594819278841,0.02% (12),
Federal,"Oahu, HI",7,0.010068031124599,0.01% (7),
Federal,"Oahu, HI southeast",11,0.0158211917672271,0.02% (11),
Federal,"Oakland, CA",7,0.010068031124599,0.01% (7),
Federal,"Oberpfaffenhofen, Germany",1,0.001438290160657,0.00% (1),
Federal,Ocean East of Florida Keys,11,0.0158211917672271,0.02% (11),
Federal,"Ogooue River Basin, Gabon",11,0.0158211917672271,0.02% (11),
Federal,"Ogooue River, Gabon",11,0.0158211917672271,0.02% (11),
Federal,"Ohakune, New Zealand",7,0.010068031124599,0.01% (7),
Federal,"Oil spill site, LA",11,0.0158211917672271,0.02% (11),
Federal,"Okefenokee, GA/FL",1,0.001438290160657,0.00% (1),
Federal,Oklahoma corner reflectors,11,0.0158211917672271,0.02% (11),
Federal,"Okmok Volcano, AK",7,0.010068031124599,0.01% (7),
Federal,"Olary, Australia",1,0.001438290160657,0.00% (1),
Federal,Old Crow Airport,18,0.0258892228918262,0.03% (18),
Federal,Old Crow Flats,18,0.0258892228918262,0.03% (18),
Federal,"Old Crow, Canada",11,0.0158211917672271,0.02% (11),
Federal,"Oltrepo Pavese, Italy",1,0.001438290160657,0.00% (1),
State,Open Data Program Documentation,36,0.1188158025017327,0.12% (36),
State,Opioid Related,72,0.2376316050034654,0.24% (72),
Federal,Oral Health,12,0.0172594819278841,0.02% (12),Health and Safety
Federal,"Orange, Australia",1,0.001438290160657,0.00% (1),
Federal,"Orizaba, Mexico",1,0.001438290160657,0.00% (1),
City,Orlando Police,1,0.0046877929870616,0.00% (1),
Federal,"Oroville Dam, CA",11,0.0158211917672271,0.02% (11),
Federal,"Ostler Fault, New Zealand",7,0.010068031124599,0.01% (7),
Federal,"Otago, New Zealand",7,0.010068031124599,0.01% (7),
Federal,Other,35,0.0503401556229953,0.05% (35),
County,Other,6,0.0551014785563412,0.06% (6),
State,Other,5,0.0165021947919073,0.02% (5),
Federal,Other Public Health Threats,36,0.0517784457836524,0.05% (36),Health and Safety
Federal,"Otter River, MI",1,0.001438290160657,0.00% (1),
Federal,"Otztal, Austria",1,0.001438290160657,0.00% (1),
Federal,"Ouachita Mountains, AR",1,0.001438290160657,0.00% (1),
State,Outdoor Recreation,11,0.0363048285421961,0.04% (11),
Federal,"Overton Bottoms, MO",1,0.001438290160657,0.00% (1),
Federal,"Owens Lake, CA",11,0.0158211917672271,0.02% (11),
Federal,"Owlshead Mtns, CA",1,0.001438290160657,0.00% (1),
Federal,"PARC corner reflector, CA",11,0.0158211917672271,0.02% (11),
Federal,PEND,6,0.008629740963942,0.01% (6),
Federal,PMP,7,0.010068031124599,0.01% (7),
Federal,POAM,2,0.002876580321314,0.00% (2),
Federal,POES,3,0.004314870481971,0.00% (3),
Federal,POLARIS,9,0.0129446114459131,0.01% (9),
Federal,POPDYNAMICS,7,0.010068031124599,0.01% (7),
Federal,"PPA Test, CA",11,0.0158211917672271,0.02% (11),
Federal,PROVE,4,0.005753160642628,0.01% (4),
Federal,PTSD,5,0.007191450803285,0.01% (5),
Federal,PTSD Randomized Controlled Trials,4,0.005753160642628,0.01% (4),
Federal,PTSD-Repository,14,0.0201360622491981,0.02% (14),
Federal,"Pacaya-Samiria National Park, Peru",11,0.0158211917672271,0.02% (11),
Federal,Pacific Islands,1,0.001438290160657,0.00% (1),
Federal,"Pacific Mangrove, Colombia",11,0.0158211917672271,0.02% (11),
Federal,"Pacifico Bajo Mira, Colombia",11,0.0158211917672271,0.02% (11),
Federal,Page Views Monthly,1,0.001438290160657,0.00% (1),
Federal,"Pajingo, Australia",1,0.001438290160657,0.00% (1),
Federal,"Palm Creek, Austrailia",7,0.010068031124599,0.01% (7),
Federal,"Palm Valley, Australia",8,0.011506321285256,0.01% (8),
Federal,"Panama Canal forests, Panama",11,0.0158211917672271,0.02% (11),
Federal,"Panamint Range, CA",7,0.010068031124599,0.01% (7),
State,Pandemic Recovery,24,0.0792105350011551,0.08% (24),Health and Safety
Federal,"Panhandle, FL",11,0.0158211917672271,0.02% (11),
Federal,"Panhandle, FL/AL",11,0.0158211917672271,0.02% (11),
Federal,"Paracou, French Guiana",1,0.001438290160657,0.00% (1),
Federal,"Parana River, Argentina",11,0.0158211917672271,0.02% (11),
Federal,"Paria River, AZ",1,0.001438290160657,0.00% (1),
Federal,"Parker Volcano, Philippines",7,0.010068031124599,0.01% (7),
City,Parking,1,0.0046877929870616,0.00% (1),
County,Parking in Arlington,2,0.0183671595187804,0.02% (2),
City,Parks,3,0.014063378961185,0.01% (3),
County,Parks & Recreation,1,0.0091835797593902,0.01% (1),
City,Parks & Recreation,53,0.2484530283142696,0.25% (53),
City,Parks and Recreation,3,0.014063378961185,0.01% (3),
City,"Parks, Parkways",2,0.0093755859741233,0.01% (2),
Federal,"Parson, Canada",1,0.001438290160657,0.00% (1),
Federal,Participation Federal,1,0.001438290160657,0.00% (1),
Federal,"Pasadena, CA",7,0.010068031124599,0.01% (7),
Federal,"Pascagoula, MS",11,0.0158211917672271,0.02% (11),
Federal,Patagonia - north,7,0.010068031124599,0.01% (7),
Federal,Patagonia - south,7,0.010068031124599,0.01% (7),
City,Payroll,7,0.0328145509094318,0.03% (7),
Federal,Peace and Security,2,0.002876580321314,0.00% (2),
Federal,"Pee Dee River, SC",18,0.0258892228918262,0.03% (18),
Federal,"Peeler Peak, CO",18,0.0258892228918262,0.03% (18),
Federal,"Pekan, Malaysia",1,0.001438290160657,0.00% (1),
Federal,"Pellston, MI",8,0.011506321285256,0.01% (8),
Federal,Pending Appointments,28,0.0402721244983963,0.04% (28),
Federal,People,2,0.002876580321314,0.00% (2),
Federal,Performance Excellence,3,0.004314870481971,0.00% (3),
Federal,Permafrost legacy line,11,0.0158211917672271,0.02% (11),
State,Permit and Licensing,35,0.1155153635433512,0.12% (35),
County,Permits,4,0.0367343190375608,0.04% (4),
City,Permits,10,0.0468779298706169,0.05% (10),
City,Permits and Licensing,1,0.0046877929870616,0.00% (1),
State,Permits and Licensing,1,0.0033004389583814,0.00% (1),
City,Permitting,11,0.0515657228576786,0.05% (11),
Federal,"Perseverance, Australia",1,0.001438290160657,0.00% (1),
State,Personal,1,0.0033004389583814,0.00% (1),
Federal,"Petermann Glacier, Greenland",7,0.010068031124599,0.01% (7),
County,Pets,3,0.0275507392781706,0.03% (3),
Federal,Pharmacy,3,0.004314870481971,0.00% (3),
Federal,"Phetchaburi, Thailand",7,0.010068031124599,0.01% (7),
Federal,"Philip Smith Mtns., AK",1,0.001438290160657,0.00% (1),
Federal,"Phoenix, AZ",11,0.0158211917672271,0.02% (11),
Federal,"Phoenix, Arizona",7,0.010068031124599,0.01% (7),
Federal,Physical Activity,8,0.011506321285256,0.01% (8),
State,Physical Geography,20,0.0660087791676292,0.07% (20),
Federal,Physician-Patient Communication,1,0.001438290160657,0.00% (1),
Federal,Physics,4,0.005753160642628,0.01% (4),
Federal,"Physics: Atomic, molecular, and quantum",1,0.001438290160657,0.00% (1),
Federal,Physics: Biological physics,1,0.001438290160657,0.00% (1),
Federal,Physics: Condensed matter,1,0.001438290160657,0.00% (1),
Federal,Physics: Optical physics,3,0.004314870481971,0.00% (3),
Federal,Physics: Spectroscopy,2,0.002876580321314,0.00% (2),
Federal,Physics: Thermodynamics,1,0.001438290160657,0.00% (1),
Federal,"Physics:Atomic, molecular, and quantum",41,0.0589698965869374,0.06% (41),
Federal,"Physics:Atomic, molecular, and quantum:Physics:Optical physics",1,0.001438290160657,0.00% (1),
Federal,Physics:Biological physics,8,0.011506321285256,0.01% (8),
Federal,Physics:Condensed matter,11,0.0158211917672271,0.02% (11),
Federal,Physics:Electron physics,5,0.007191450803285,0.01% (5),
Federal,Physics:Magnetics,8,0.011506321285256,0.01% (8),
Federal,Physics:Nuclear physics,5,0.007191450803285,0.01% (5),
Federal,Physics:Optical physics,26,0.0373955441770822,0.04% (26),
Federal,Physics:Quantum information science,12,0.0172594819278841,0.02% (12),
Federal,Physics:Radiation,10,0.0143829016065701,0.01% (10),
Federal,Physics:Spectroscopy,52,0.0747910883541645,0.07% (52),
Federal,Physics:Thermodynamics,22,0.0316423835344542,0.03% (22),
Federal,Physics:Time and frequency,3,0.004314870481971,0.00% (3),
Federal,"PiSAR-L2 CR, Hokkaido Tomakomai, Japan",11,0.0158211917672271,0.02% (11),
Federal,"PiSAR-L2 Kumamoto - Aso, Japan",11,0.0158211917672271,0.02% (11),
Federal,"PiSAR-L2 Nara Totsukawa-mura, Japan",11,0.0158211917672271,0.02% (11),
Federal,"Pichincha Volcano, Ecuador",18,0.0258892228918262,0.03% (18),
Federal,"Pinyon Juniper, Colorado",11,0.0158211917672271,0.02% (11),
State,Planning,22,0.0726096570843922,0.07% (22),
City,Planning,8,0.0375023438964935,0.04% (8),
City,Planning & Zoning,16,0.075004687792987,0.08% (16),
City,Planning and Development,2,0.0093755859741233,0.01% (2),
City,"Planning, Zoning",22,0.1031314457153572,0.10% (22),
Federal,"Platte River, NB",7,0.010068031124599,0.01% (7),
Federal,"Plumas National Forest, CA",8,0.011506321285256,0.01% (8),
Federal,"Point Arguello, CA",1,0.001438290160657,0.00% (1),
Federal,Polar Winds I,2,0.002876580321314,0.00% (2),
Federal,Polar Winds II,1,0.001438290160657,0.00% (1),
City,Police,36,0.1687605475342209,0.17% (36),
Federal,Policy,24,0.0345189638557682,0.03% (24),
Federal,Policy Surveillance,34,0.0489018654623383,0.05% (34),
Federal,Political Competition and Consensus-Building,7,0.010068031124599,0.01% (7),Infrastructure
State,Politics,88,0.2904386283375689,0.29% (88),"Public Service, Politics, and Governance"
Federal,"Pompeii, Italy",1,0.001438290160657,0.00% (1),
Federal,"Ponderosa Forest, CA",11,0.0158211917672271,0.02% (11),
Federal,"Pongara, Gabon",11,0.0158211917672271,0.02% (11),
Federal,"Pooncarie, Australia",1,0.001438290160657,0.00% (1),
Federal,"Poorman, Alaska",18,0.0258892228918262,0.03% (18),
Federal,"Popocatepetl, Mexico",1,0.001438290160657,0.00% (1),
State,Population and Housing,37,0.1221162414601141,0.12% (37),
Federal,"Port Fourchon, LA",11,0.0158211917672271,0.02% (11),
State,Post-Secondary Ed,10,0.0330043895838146,0.03% (10),"Business, Economic, and Financial"
State,Post-Secondary Education,6,0.0198026337502887,0.02% (6),Education
Federal,Postsecondary,2,0.002876580321314,0.00% (2),"Business, Economic, and Financial"
Federal,"Potential Carbon Sequestration Site, PA",11,0.0158211917672271,0.02% (11),
Federal,"Prachuap Khiri Khan, Thailand",7,0.010068031124599,0.01% (7),
Federal,Pregnancy & Vaccination,16,0.0230126425705121,0.02% (16),
Federal,Presidency,1,0.001438290160657,0.00% (1),
Federal,"Presque Isle, ME",1,0.001438290160657,0.00% (1),
State,Primary & Secondary Ed,27,0.0891118518762995,0.09% (27),"Business, Economic, and Financial"
Federal,"Prince Albert, Canada",1,0.001438290160657,0.00% (1),
Federal,Private Sector Productivity,10,0.0143829016065701,0.01% (10),Agriculture and Food
Federal,Procurement,1,0.001438290160657,0.00% (1),
State,Procurements and Contracts,48,0.1584210700023103,0.16% (48),
Federal,Program Design and Learning,12,0.0172594819278841,0.02% (12),Education
Federal,Program Development and Oversight,15,0.0215743524098551,0.02% (15),
Federal,Programs,12,0.0172594819278841,0.02% (12),
City,Property,6,0.0281267579223701,0.03% (6),
County,Property & Assessments,16,0.1469372761502433,0.15% (16),
County,Property & Taxation,63,0.5785655248415833,0.58% (63),
State,Property Assessment & Levy,2,0.0066008779167629,0.01% (2),
City,Property Data,2,0.0093755859741233,0.01% (2),
Federal,"Protection, Assistance, and Solutions",10,0.0143829016065701,0.01% (10),
Federal,"Pt. Farewell, Australia",1,0.001438290160657,0.00% (1),
County,Public Health,5,0.045917898796951,0.05% (5),Health and Safety
City,Public Health,11,0.0515657228576786,0.05% (11),Health and Safety
Federal,Public Health Surveillance,108,0.1553353373509571,0.16% (108),Health and Safety
City,Public Property,2,0.0093755859741233,0.01% (2),
City,Public Reports and Maps,1,0.0046877929870616,0.00% (1),
State,Public Reports and Maps,1,0.0033004389583814,0.00% (1),
Federal,Public Safety,3,0.004314870481971,0.00% (3),Health and Safety
State,Public Safety,390,1.287171193768771,1.29% (390),Health and Safety
City,Public Safety,732,3.4314644665291585,3.43% (732),Health and Safety
County,Public Safety,106,0.9734594544953624,0.97% (106),Health and Safety
State,Public Safety & Corrections,4,0.0132017558335258,0.01% (4),Health and Safety
City,Public Safety Communications,3,0.014063378961185,0.01% (3),Health and Safety
County,Public Safety and Emergency Management,1,0.0091835797593902,0.01% (1),Health and Safety
City,Public Safety and Preparedness,90,0.4219013688355522,0.42% (90),Health and Safety
Federal,Public Safety:First responder preparedness,1,0.001438290160657,0.00% (1),Health and Safety
Federal,Public Safety:Law enforcement,4,0.005753160642628,0.01% (4),Health and Safety
Federal,Public Safety:Law enforcement:Materials:Composites,1,0.001438290160657,0.00% (1),Health and Safety
Federal,Public Safety:Public safety communications research,27,0.0388338343377392,0.04% (27),Health and Safety
Federal,Public Schools,2,0.002876580321314,0.00% (2),Education
City,Public Services,42,0.196887305456591,0.20% (42),"Public Service, Politics, and Governance"
Federal,Public Transit,160,0.2301264257051217,0.23% (160),Transportation
City,Public Works,42,0.196887305456591,0.20% (42),
Federal,"Pulau Redang, Malaysia",1,0.001438290160657,0.00% (1),
Federal,Pulse Analytics Survey,1,0.001438290160657,0.00% (1),
Federal,"Purace Volcano, Colombia",11,0.0158211917672271,0.02% (11),
City,Purchasing,5,0.0234389649353084,0.02% (5),
Federal,QUIKSCAT,6,0.008629740963942,0.01% (6),
Federal,Quality,14,0.0201360622491981,0.02% (14),
City,Quality of Life,25,0.1171948246765422,0.12% (25),
Federal,"Quelccaya, Peru",1,0.001438290160657,0.00% (1),
Federal,"Quetrupillan Volcano, Chile",11,0.0158211917672271,0.02% (11),
Federal,Quitline,14,0.0201360622491981,0.02% (14),
Federal,RELAMPAGO,1,0.001438290160657,0.00% (1),
Federal,RICO_2004,6,0.008629740963942,0.01% (6),
County,RIVCOconnect Broadband,4,0.0367343190375608,0.04% (4),
Federal,ROSES,1,0.001438290160657,0.00% (1),
Federal,RSS,1,0.001438290160657,0.00% (1),
Federal,"Rabaul, Papua New Guinea",1,0.001438290160657,0.00% (1),
Federal,"Rabbit Ears Site, CO",8,0.011506321285256,0.01% (8),
Federal,"Rabi Forest, Gabon",11,0.0158211917672271,0.02% (11),
Federal,"Raco, MI",8,0.011506321285256,0.01% (8),
Federal,"Raiatea, French Polynesia",7,0.010068031124599,0.01% (7),
State,Rail,4,0.0132017558335258,0.01% (4),Agriculture and Food
Federal,Railroads,120,0.1725948192788413,0.17% (120),
Federal,"Rangiroa, French Polynesia",1,0.001438290160657,0.00% (1),
Federal,"Ranong, Thailand",7,0.010068031124599,0.01% (7),
Federal,"Rapa, French Polynesia",7,0.010068031124599,0.01% (7),
Federal,Raspberries,2,0.002876580321314,0.00% (2),
Federal,Raw Data,18,0.0258892228918262,0.03% (18),
Federal,"Ray Mine, AZ",7,0.010068031124599,0.01% (7),
County,Real Estate,20,0.1836715951878042,0.18% (20),
City,Real Estate,9,0.0421901368835552,0.04% (9),
Federal,Real Estate,17,0.0244509327311691,0.02% (17),
City,"Real Estate, Land Records",10,0.0468779298706169,0.05% (10),
County,Recreation,4,0.0367343190375608,0.04% (4),
State,Recreation,242,0.7987062279283145,0.80% (242),
City,Recreation,91,0.4265891618226139,0.43% (91),
City,Recreation and Culture,59,0.2765797862366398,0.28% (59),
City,"Recreation, Arts, and Culture",8,0.0375023438964935,0.04% (8),
City,Recycling/Conservation,2,0.0093755859741233,0.01% (2),
Federal,"Red Feathers Lake, Colorado",11,0.0158211917672271,0.02% (11),
Federal,"Redberry Lake - St. Denis, Saskatoon",11,0.0158211917672271,0.02% (11),
Federal,"Redlands, Australia",1,0.001438290160657,0.00% (1),
Federal,"Redwood Forest, CA",11,0.0158211917672271,0.02% (11),
Federal,Reference,2,0.002876580321314,0.00% (2),
City,Reference,52,0.2437652353272079,0.24% (52),
State,Reference Data,23,0.0759100960427736,0.08% (23),
State,Regulation,75,0.2475329218786098,0.25% (75),
State,Regulations,10,0.0330043895838146,0.03% (10),
State,Regulatory,14,0.0462061454173405,0.05% (14),
Federal,"Reidsville, NC",11,0.0158211917672271,0.02% (11),
Federal,Renewable Electricity,1,0.001438290160657,0.00% (1),
Federal,Reports,12,0.0172594819278841,0.02% (12),
Federal,Research,19,0.0273275130524832,0.03% (19),
Federal,Research and Development,34,0.0489018654623383,0.05% (34),
Federal,Research and Statistics,680,0.9780373092467676,0.98% (680),
Federal,Research of potential impact of exposure to Airborne Hazards and Open Burn Pits.,2,0.002876580321314,0.00% (2),
Federal,Resilience,2,0.002876580321314,0.00% (2),
Federal,Resilience:Community resilience,3,0.004314870481971,0.00% (3),
Federal,Resilience:Disaster and failure studies,1,0.001438290160657,0.00% (1),
Federal,Resilience:Disaster resilience,2,0.002876580321314,0.00% (2),
Federal,Resilience:Earthquake risk reduction,1,0.001438290160657,0.00% (1),Education
Federal,Resilience:Windstorm impact reduction,1,0.001438290160657,0.00% (1),Education
City,Retirement,146,0.6844177761110068,0.68% (146),
Federal,"Reveille Peak, NV",7,0.010068031124599,0.01% (7),
Federal,"Reventador Volcano, Ecuador",18,0.0258892228918262,0.03% (18),
State,Revenue,17,0.0561074622924849,0.06% (17),
City,Revenue,4,0.0187511719482467,0.02% (4),
State,Revenue & Expense,95,0.3135417010462391,0.31% (95),
City,Revenues,2,0.0093755859741233,0.01% (2),
Federal,"Reynolds Creek, ID",1,0.001438290160657,0.00% (1),
Federal,"Richardson, AK",7,0.010068031124599,0.01% (7),
Federal,"Ridgecrest, CA",11,0.0158211917672271,0.02% (11),
Federal,"Rio Bravo, Belize",1,0.001438290160657,0.00% (1),
Federal,"Rio Elqui, Chile",11,0.0158211917672271,0.02% (11),
Federal,"Rio Grande, TX",7,0.010068031124599,0.01% (7),
Federal,"Rio Hondo, Belize",1,0.001438290160657,0.00% (1),
Federal,"Rio Hondo, Mexico",1,0.001438290160657,0.00% (1),
Federal,"Rio Lempa Watershed, El Salvador",7,0.010068031124599,0.01% (7),"Natural Resources, Energy, and the Environment"
Federal,"Rio Limari, Chile",11,0.0158211917672271,0.02% (11),
Federal,"Rio Platano, Nicaragua/Honduras",7,0.010068031124599,0.01% (7),
Federal,Risk management,1,0.001438290160657,0.00% (1),
Federal,"Rivas Site,  Costa Rica",7,0.010068031124599,0.01% (7),
Federal,"Riverside County, CA",1,0.001438290160657,0.00% (1),
State,Roads,1,0.0033004389583814,0.00% (1),
Federal,Roadways and Bridges,492,0.7076387590432494,0.71% (492),
Federal,"Robledo Volcano, Argentina",18,0.0258892228918262,0.03% (18),
Federal,"Rocky Mountains NP, CO",18,0.0258892228918262,0.03% (18),
Federal,"Rocky Mountains, CO",1,0.001438290160657,0.00% (1),
Federal,"Rodeo-Chediski Fire Scar, AZ",8,0.011506321285256,0.01% (8),
Federal,"Rogers Lake, CA",1,0.001438290160657,0.00% (1),
Federal,"Rosamond Dry Lake, CA",1,0.001438290160657,0.00% (1),
