url,name,type,dcat_compliant,gcp_formatted_address,gcp_geometry,gcp_locality,gcp_administrative_area_level_2,gcp_administrative_area_level_1,gcp_country,gcp_administrative_area_level_3,site,site_keys,data_assets,metavariable_count
https://data.cityofchicago.org/data.json,"Chicago, IL",City,True,"Chicago, IL, USA","{'bounds': {'northeast': {'lat': 42.023131, 'lng': -87.52366099999999}, 'southwest': {'lat': 41.6443349, 'lng': -87.9402669}}, 'location': {'lat': 41.8781136, 'lng': -87.6297982}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 42.023131, 'lng': -87.52366099999999}, 'southwest': {'lat': 41.6443349, 'lng': -87.9402669}}}",Chicago,Cook County,Illinois,United States,,https://data.cityofchicago.org/data.json,"['accessLevel', 'landingPage', 'issued', '@type', 'modified', 'keyword', 'contactPoint', 'publisher', 'identifier', 'description', 'title', 'distribution', 'theme']",958.0,13.0
https://public-chesva.opendata.arcgis.com/data.json,"Chesapeake, VA",City,True,"Chesapeake, VA, USA","{'bounds': {'northeast': {'lat': 36.866549, 'lng': -76.065553}, 'southwest': {'lat': 36.550447, 'lng': -76.491497}}, 'location': {'lat': 36.7682088, 'lng': -76.2874927}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 36.866549, 'lng': -76.065553}, 'southwest': {'lat': 36.550447, 'lng': -76.491497}}}",Chesapeake,,Virginia,United States,,https://public-chesva.opendata.arcgis.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",33.0,15.0
https://data.charlottenc.gov/data.json,"Charlotte, NC",City,True,"Charlotte, NC, USA","{'bounds': {'northeast': {'lat': 35.39313300000001, 'lng': -80.670104}, 'southwest': {'lat': 35.0131739, 'lng': -81.0095539}}, 'location': {'lat': 35.2270869, 'lng': -80.8431267}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 35.39313300000001, 'lng': -80.670104}, 'southwest': {'lat': 35.0131739, 'lng': -81.0095539}}}",Charlotte,Mecklenburg County,North Carolina,United States,,https://data.charlottenc.gov/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",320.0,15.0
https://www.chapelhillopendata.org/data.json,"Chapel Hill, NC",City,True,"Chapel Hill, NC, USA","{'bounds': {'northeast': {'lat': 35.972366, 'lng': -78.9954109}, 'southwest': {'lat': 35.869552, 'lng': -79.083171}}, 'location': {'lat': 35.9131996, 'lng': -79.0558445}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 35.972366, 'lng': -78.9954109}, 'southwest': {'lat': 35.869552, 'lng': -79.083171}}}",Chapel Hill,Orange County,North Carolina,United States,,,,,
https://gis-cityofchampaign.opendata.arcgis.com/data.json,"Champaign, IL",City,True,"Champaign, IL, USA","{'bounds': {'northeast': {'lat': 40.1670741, 'lng': -88.2210401}, 'southwest': {'lat': 40.062188, 'lng': -88.333179}}, 'location': {'lat': 40.1164204, 'lng': -88.2433829}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 40.1670741, 'lng': -88.2210401}, 'southwest': {'lat': 40.062188, 'lng': -88.333179}}}",Champaign,Champaign County,Illinois,United States,Champaign City Township,https://gis-cityofchampaign.opendata.arcgis.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",27.0,15.0
https://data.townofcary.org/data.json,"Cary, NC",City,True,"Cary, NC, USA","{'bounds': {'northeast': {'lat': 35.896783, 'lng': -78.7291209}, 'southwest': {'lat': 35.64409, 'lng': -78.931496}}, 'location': {'lat': 35.79154, 'lng': -78.7811169}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 35.896783, 'lng': -78.7291209}, 'southwest': {'lat': 35.64409, 'lng': -78.931496}}}",Cary,Wake County,North Carolina,United States,,https://data.townofcary.org/data.json,"['@type', 'identifier', 'title', 'description', 'modified', 'landingPage', 'publisher', 'accessLevel', 'keyword', 'language', 'references', 'rights', 'theme', 'contactPoint', 'distribution']",59.0,15.0
https://data.boston.gov/data.json,"Boston, MA",City,True,"Boston, MA, USA","{'bounds': {'northeast': {'lat': 42.40081989999999, 'lng': -70.749455}, 'southwest': {'lat': 42.22788, 'lng': -71.191113}}, 'location': {'lat': 42.3600825, 'lng': -71.0588801}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 42.40081989999999, 'lng': -70.749455}, 'southwest': {'lat': 42.22788, 'lng': -71.191113}}}",Boston,Suffolk County,Massachusetts,United States,,https://data.boston.gov/data.json,"['@type', 'title', 'description', 'issued', 'modified', 'accessLevel', 'identifier', 'publisher', 'contactPoint', 'distribution', 'keyword', 'theme']",245.0,12.0
http://opendata.cityofboise.org/data.json,"Boise, ID",City,True,"Boise, ID, USA","{'bounds': {'northeast': {'lat': 43.6898951, 'lng': -116.1019091}, 'southwest': {'lat': 43.511717, 'lng': -116.3658869}}, 'location': {'lat': 43.6150186, 'lng': -116.2023137}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 43.6898951, 'lng': -116.1019091}, 'southwest': {'lat': 43.511717, 'lng': -116.3658869}}}",Boise,Ada County,Idaho,United States,,http://opendata.cityofboise.org/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",105.0,15.0
https://bloomington.data.socrata.com/data.json,"Bloomington, IN",City,True,"Bloomington, IN, USA","{'bounds': {'northeast': {'lat': 39.22107, 'lng': -86.4712941}, 'southwest': {'lat': 39.1213559, 'lng': -86.592398}}, 'location': {'lat': 39.165325, 'lng': -86.52638569999999}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 39.22107, 'lng': -86.4712941}, 'southwest': {'lat': 39.1213559, 'lng': -86.592398}}}",Bloomington,Monroe County,Indiana,United States,Perry Township,https://bloomington.data.socrata.com/data.json,"['accessLevel', 'landingPage', 'issued', '@type', 'modified', 'keyword', 'contactPoint', 'publisher', 'identifier', 'description', 'title', 'distribution', 'license', 'theme']",283.0,14.0
http://data.brla.gov/data.json,"Baton Rouge, LA",City,True,"Baton Rouge, LA, USA","{'bounds': {'northeast': {'lat': 30.5592161, 'lng': -91.0010191}, 'southwest': {'lat': 30.3237319, 'lng': -91.221818}}, 'location': {'lat': 30.4514677, 'lng': -91.18714659999999}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 30.5592161, 'lng': -91.0010191}, 'southwest': {'lat': 30.3237319, 'lng': -91.221818}}}",Baton Rouge,East Baton Rouge Parish,Louisiana,United States,,http://data.brla.gov/data.json,"['accessLevel', 'landingPage', 'issued', '@type', 'modified', 'keyword', 'contactPoint', 'publisher', 'identifier', 'description', 'title', 'distribution', 'theme']",254.0,13.0
https://data.baltimorecity.gov/data.json?version=2,"Baltimore, MD",City,True,"Baltimore, MD, USA","{'bounds': {'northeast': {'lat': 39.3722059, 'lng': -76.5294528}, 'southwest': {'lat': 39.1972069, 'lng': -76.7115407}}, 'location': {'lat': 39.2903848, 'lng': -76.6121893}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 39.3722059, 'lng': -76.5294528}, 'southwest': {'lat': 39.1972069, 'lng': -76.7115407}}}",Baltimore,,Maryland,United States,,https://data.baltimorecity.gov/data.json?version=2,"['accessLevel', 'landingPage', 'issued', '@type', 'modified', 'contactPoint', 'identifier', 'publisher', 'description', 'title', 'distribution']",3431.0,11.0
https://data.austintexas.gov/data.json,"Austin, TX",City,True,"Austin, TX, USA","{'bounds': {'northeast': {'lat': 30.5168629, 'lng': -97.57310199999999}, 'southwest': {'lat': 30.0986589, 'lng': -97.9383829}}, 'location': {'lat': 30.267153, 'lng': -97.7430608}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 30.5168629, 'lng': -97.57310199999999}, 'southwest': {'lat': 30.0986589, 'lng': -97.9383829}}}",Austin,Travis County,Texas,United States,,https://data.austintexas.gov/data.json,"['accessLevel', 'landingPage', 'issued', '@type', 'modified', 'contactPoint', 'identifier', 'publisher', 'description', 'title', 'distribution']",3431.0,11.0
https://data-avl.opendata.arcgis.com/data.json,"Ashveille, NC",City,True,"Asheville, NC, USA","{'bounds': {'northeast': {'lat': 35.656299, 'lng': -82.4599379}, 'southwest': {'lat': 35.421565, 'lng': -82.670873}}, 'location': {'lat': 35.5950581, 'lng': -82.5514869}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 35.656299, 'lng': -82.4599379}, 'southwest': {'lat': 35.421565, 'lng': -82.670873}}}",Asheville,Buncombe County,North Carolina,United States,,https://data-avl.opendata.arcgis.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",336.0,15.0
https://gis-arvada.opendata.arcgis.com/data.json,"Arvada, CO",City,True,"Arvada, CO, USA","{'bounds': {'northeast': {'lat': 39.89271790000001, 'lng': -105.0405358}, 'southwest': {'lat': 39.784087, 'lng': -105.3025431}}, 'location': {'lat': 39.8027644, 'lng': -105.0874842}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 39.89271790000001, 'lng': -105.0405358}, 'southwest': {'lat': 39.784087, 'lng': -105.3025431}}}",Arvada,Jefferson County,Colorado,United States,,https://gis-arvada.opendata.arcgis.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",42.0,15.0
https://data.lexingtonky.gov/data.json,"Lexington, KY",City,True,"Lexington, KY, USA","{'bounds': {'northeast': {'lat': 38.211404, 'lng': -84.282715}, 'southwest': {'lat': 37.8452559, 'lng': -84.6604151}}, 'location': {'lat': 38.0405837, 'lng': -84.5037164}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 38.211404, 'lng': -84.282715}, 'southwest': {'lat': 37.8452559, 'lng': -84.6604151}}}",Lexington,Fayette County,Kentucky,United States,,https://data.lexingtonky.gov/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",159.0,15.0
https://data.muni.org/data.json,"Anchorage, AK",City,True,"Anchorage, AK, USA","{'bounds': {'northeast': {'lat': 61.48393789999999, 'lng': -148.4600069}, 'southwest': {'lat': 60.733791, 'lng': -150.4206149}}, 'location': {'lat': 61.2175758, 'lng': -149.8996785}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 61.48393789999999, 'lng': -148.4600069}, 'southwest': {'lat': 60.733791, 'lng': -150.4206149}}}",Anchorage,Anchorage Municipality,Alaska,United States,,,,,
https://opendata.lincoln.ne.gov/data.json,"Lincoln, NE",City,True,"Lincoln, NE, USA","{'bounds': {'northeast': {'lat': 40.9149838, 'lng': -96.5674702}, 'southwest': {'lat': 40.6937415, 'lng': -96.8041497}}, 'location': {'lat': 40.8136634, 'lng': -96.7025764}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 40.9149838, 'lng': -96.5674702}, 'southwest': {'lat': 40.6937415, 'lng': -96.8041497}}}",Lincoln,Lancaster County,Nebraska,United States,,https://opendata.lincoln.ne.gov/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",282.0,15.0
https://data.lacity.org/data.json,"Los Angeles, CA",City,True,"Los Angeles, CA, USA","{'bounds': {'northeast': {'lat': 34.3373061, 'lng': -118.1552891}, 'southwest': {'lat': 33.7036519, 'lng': -118.6681759}}, 'location': {'lat': 34.0549076, 'lng': -118.242643}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 34.3373061, 'lng': -118.1552891}, 'southwest': {'lat': 33.7036519, 'lng': -118.6681759}}}",Los Angeles,Los Angeles County,California,United States,,https://data.lacity.org/data.json,"['accessLevel', 'landingPage', 'issued', '@type', 'modified', 'contactPoint', 'publisher', 'identifier', 'description', 'title', 'distribution', 'license', 'theme']",377.0,13.0
https://opendata-cosagis.opendata.arcgis.com/data.json,"San Antonio, TX",City,True,"San Antonio, TX, USA","{'bounds': {'northeast': {'lat': 29.7308885, 'lng': -98.2229565}, 'southwest': {'lat': 29.1862585, 'lng': -98.80579639999999}}, 'location': {'lat': 29.4251905, 'lng': -98.4945922}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 29.7308885, 'lng': -98.2229565}, 'southwest': {'lat': 29.1862585, 'lng': -98.80579639999999}}}",San Antonio,Bexar County,Texas,United States,,https://opendata-cosagis.opendata.arcgis.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",117.0,15.0
https://data.tempe.gov/api/feed/dcat-us/1.1.json,"Tempe, AZ",City,True,"Tempe, AZ, USA","{'bounds': {'northeast': {'lat': 33.463984, 'lng': -111.8772261}, 'southwest': {'lat': 33.3198608, 'lng': -111.978976}}, 'location': {'lat': 33.4255104, 'lng': -111.9400054}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 33.463984, 'lng': -111.8772261}, 'southwest': {'lat': 33.3198608, 'lng': -111.978976}}}",Tempe,Maricopa County,Arizona,United States,,https://data.tempe.gov/api/feed/dcat-us/1.1.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",532.0,15.0
https://data.tempe.gov/data.json,"Tempe, AZ",City,True,"Tempe, AZ, USA","{'bounds': {'northeast': {'lat': 33.463984, 'lng': -111.8772261}, 'southwest': {'lat': 33.3198608, 'lng': -111.978976}}, 'location': {'lat': 33.4255104, 'lng': -111.9400054}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 33.463984, 'lng': -111.8772261}, 'southwest': {'lat': 33.3198608, 'lng': -111.978976}}}",Tempe,Maricopa County,Arizona,United States,,https://data.tempe.gov/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",532.0,15.0
https://data-southbend.opendata.arcgis.com/data.json,"Southbend, IN",City,True,"South Bend, IN, USA","{'bounds': {'northeast': {'lat': 41.752098, 'lng': -86.1912859}, 'southwest': {'lat': 41.5973428, 'lng': -86.3604831}}, 'location': {'lat': 41.6763545, 'lng': -86.25198979999999}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 41.752098, 'lng': -86.1912859}, 'southwest': {'lat': 41.5973428, 'lng': -86.3604831}}}",South Bend,St. Joseph County,Indiana,United States,Portage Township,https://data-southbend.opendata.arcgis.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",118.0,15.0
https://data.somervillema.gov/data.json,"Somerville, MA",City,True,"Somerville, MA, USA","{'bounds': {'northeast': {'lat': 42.418118, 'lng': -71.0729949}, 'southwest': {'lat': 42.372997, 'lng': -71.13450089999999}}, 'location': {'lat': 42.3875968, 'lng': -71.0994968}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 42.418118, 'lng': -71.0729949}, 'southwest': {'lat': 42.372997, 'lng': -71.13450089999999}}}",Somerville,Middlesex County,Massachusetts,United States,,https://data.somervillema.gov/data.json,"['accessLevel', 'landingPage', 'issued', '@type', 'modified', 'keyword', 'contactPoint', 'publisher', 'identifier', 'description', 'title', 'distribution', 'license', 'theme']",42.0,14.0
https://dataworks.siouxfalls.org/data.json,"Sioux Falls, SD",City,True,"Sioux Falls, SD, USA","{'bounds': {'northeast': {'lat': 43.63809850000001, 'lng': -96.5987901}, 'southwest': {'lat': 43.4642966, 'lng': -96.84889059999999}}, 'location': {'lat': 43.5460223, 'lng': -96.731265}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 43.63809850000001, 'lng': -96.5987901}, 'southwest': {'lat': 43.4642966, 'lng': -96.84889059999999}}}",Sioux Falls,Minnehaha County,South Dakota,United States,,https://dataworks.siouxfalls.org/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",163.0,15.0
http://data.seattle.gov/data.json,"Seattle, WA",City,True,"Seattle, WA, USA","{'bounds': {'northeast': {'lat': 47.73417209999999, 'lng': -122.2244331}, 'southwest': {'lat': 47.4919119, 'lng': -122.4596957}}, 'location': {'lat': 47.6061389, 'lng': -122.3328481}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 47.73417209999999, 'lng': -122.2244331}, 'southwest': {'lat': 47.4919119, 'lng': -122.4596957}}}",Seattle,King County,Washington,United States,,http://data.seattle.gov/data.json,"['accessLevel', 'landingPage', 'issued', '@type', 'modified', 'keyword', 'contactPoint', 'publisher', 'identifier', 'description', 'title', 'distribution', 'theme']",1.0,13.0
https://data.scottsdaleaz.gov/data.json,"Scottsdale, AZ",City,True,"Scottsdale, AZ, USA","{'bounds': {'northeast': {'lat': 33.900393, 'lng': -111.756092}, 'southwest': {'lat': 33.448029, 'lng': -111.9608161}}, 'location': {'lat': 33.4948764, 'lng': -111.9216734}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 33.900393, 'lng': -111.756092}, 'southwest': {'lat': 33.448029, 'lng': -111.9608161}}}",Scottsdale,Maricopa County,Arizona,United States,,https://data.scottsdaleaz.gov/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",88.0,15.0
https://data-santarosa.opendata.arcgis.com/data.json,"Santa Rosa, CA",City,True,"Santa Rosa, CA, USA","{'bounds': {'northeast': {'lat': 38.507397, 'lng': -122.5730251}, 'southwest': {'lat': 38.363703, 'lng': -122.8340651}}, 'location': {'lat': 38.440429, 'lng': -122.7140548}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 38.507397, 'lng': -122.5730251}, 'southwest': {'lat': 38.363703, 'lng': -122.8340651}}}",Santa Rosa,Sonoma County,California,United States,,https://data-santarosa.opendata.arcgis.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",60.0,15.0
https://data.srcity.org/data.json,"Santa Rosa, CA",City,True,"Santa Rosa, CA, USA","{'bounds': {'northeast': {'lat': 38.507397, 'lng': -122.5730251}, 'southwest': {'lat': 38.363703, 'lng': -122.8340651}}, 'location': {'lat': 38.440429, 'lng': -122.7140548}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 38.507397, 'lng': -122.5730251}, 'southwest': {'lat': 38.363703, 'lng': -122.8340651}}}",Santa Rosa,Sonoma County,California,United States,,https://data.srcity.org/data.json,"['accessLevel', 'landingPage', 'issued', '@type', 'modified', 'keyword', 'contactPoint', 'publisher', 'identifier', 'description', 'title', 'distribution', 'license', 'theme']",54.0,14.0
https://data.sfgov.org/data.json,"San Francisco, CA",City,True,"San Francisco, CA, USA","{'bounds': {'northeast': {'lat': 37.9298239, 'lng': -122.28178}, 'southwest': {'lat': 37.6398299, 'lng': -123.1328309}}, 'location': {'lat': 37.7749295, 'lng': -122.4194155}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 37.812, 'lng': -122.3482}, 'southwest': {'lat': 37.70339999999999, 'lng': -122.527}}}",San Francisco,San Francisco County,California,United States,,https://data.sfgov.org/data.json,"['accessLevel', 'landingPage', 'issued', '@type', 'modified', 'keyword', 'contactPoint', 'publisher', 'identifier', 'description', 'title', 'distribution', 'license', 'theme']",54.0,14.0
https://data-ral.opendata.arcgis.com/data.json,"Raleigh, NC ",City,True,"Raleigh, NC, USA","{'bounds': {'northeast': {'lat': 35.97172800000001, 'lng': -78.471063}, 'southwest': {'lat': 35.7158079, 'lng': -78.8190489}}, 'location': {'lat': 35.7795897, 'lng': -78.6381787}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 35.97172800000001, 'lng': -78.471063}, 'southwest': {'lat': 35.7158079, 'lng': -78.8190489}}}",Raleigh,Wake County,North Carolina,United States,,https://data-ral.opendata.arcgis.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",204.0,15.0
https://data.providenceri.gov/data.json,"Providence, RI",City,True,"Providence, RI, USA","{'bounds': {'northeast': {'lat': 41.861571, 'lng': -71.3696939}, 'southwest': {'lat': 41.7722013, 'lng': -71.472667}}, 'location': {'lat': 41.8239891, 'lng': -71.4128343}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 41.861571, 'lng': -71.3696939}, 'southwest': {'lat': 41.7722013, 'lng': -71.472667}}}",Providence,Providence County,Rhode Island,United States,,https://data.providenceri.gov/data.json,"['accessLevel', 'landingPage', 'issued', '@type', 'modified', 'keyword', 'contactPoint', 'publisher', 'identifier', 'description', 'title', 'distribution', 'license', 'theme']",237.0,14.0
http://data.providenceri.gov/data.json,"Providence, RI",City,True,"Providence, RI, USA","{'bounds': {'northeast': {'lat': 41.861571, 'lng': -71.3696939}, 'southwest': {'lat': 41.7722013, 'lng': -71.472667}}, 'location': {'lat': 41.8239891, 'lng': -71.4128343}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 41.861571, 'lng': -71.3696939}, 'southwest': {'lat': 41.7722013, 'lng': -71.472667}}}",Providence,Providence County,Rhode Island,United States,,http://data.providenceri.gov/data.json,"['accessLevel', 'landingPage', 'issued', '@type', 'modified', 'keyword', 'contactPoint', 'publisher', 'identifier', 'description', 'title', 'distribution', 'license', 'theme']",237.0,14.0
https://opendataphilly.org/data.json,"Philadelphia, PA",City,True,"Philadelphia, PA, USA","{'bounds': {'northeast': {'lat': 40.1379919, 'lng': -74.9557629}, 'southwest': {'lat': 39.8670041, 'lng': -75.2802937}}, 'location': {'lat': 39.9525839, 'lng': -75.1652215}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 40.1379919, 'lng': -74.9557629}, 'southwest': {'lat': 39.8670041, 'lng': -75.2802937}}}",Philadelphia,Philadelphia County,Pennsylvania,United States,,https://opendataphilly.org/data.json,"['title', 'description', 'category', 'contactPoint', 'license', 'distribution']",388.0,6.0
https://opendataphilly.org/data.json,"Philadelphia, PA",City,True,"Philadelphia, PA, USA","{'bounds': {'northeast': {'lat': 40.1379919, 'lng': -74.9557629}, 'southwest': {'lat': 39.8670041, 'lng': -75.2802937}}, 'location': {'lat': 39.9525839, 'lng': -75.1652215}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 40.1379919, 'lng': -74.9557629}, 'southwest': {'lat': 39.8670041, 'lng': -75.2802937}}}",Philadelphia,Philadelphia County,Pennsylvania,United States,,https://opendataphilly.org/data.json,"['title', 'description', 'category', 'contactPoint', 'license', 'distribution']",388.0,6.0
https://data.cityofpaloalto.org/data.json/,"Palo Alto, CA",City,True,"Palo Alto, CA, USA","{'bounds': {'northeast': {'lat': 37.477838, 'lng': -122.0692945}, 'southwest': {'lat': 37.2853458, 'lng': -122.202476}}, 'location': {'lat': 37.4418834, 'lng': -122.1430195}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 37.4712, 'lng': -122.0765}, 'southwest': {'lat': 37.3801, 'lng': -122.1942}}}",Palo Alto,Santa Clara County,California,United States,,https://data.cityofpaloalto.org/data.json/,"['description', 'issued', 'keywords', 'contactPoint', 'landingPage', 'publisher', 'accessLevel', 'title', 'modified', 'theme', 'distribution', 'identifier', '@type']",206.0,13.0
https://nycopendata.socrata.com/data.json?version=2,"New York City, NY",City,True,"New York, NY, USA","{'bounds': {'northeast': {'lat': 40.9175771, 'lng': -73.70027209999999}, 'southwest': {'lat': 40.4773991, 'lng': -74.25908989999999}}, 'location': {'lat': 40.7127753, 'lng': -74.0059728}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 40.9175771, 'lng': -73.70027209999999}, 'southwest': {'lat': 40.4773991, 'lng': -74.25908989999999}}}",New York,,New York,United States,,https://nycopendata.socrata.com/data.json?version=2,"['accessLevel', 'landingPage', 'issued', '@type', 'modified', 'keyword', 'contactPoint', 'publisher', 'identifier', 'description', 'title', 'distribution', 'theme']",3215.0,13.0
http://data.nola.gov/data.json,"New Orleans, LA",City,True,"New Orleans, LA, USA","{'bounds': {'northeast': {'lat': 30.199332, 'lng': -89.625053}, 'southwest': {'lat': 29.8666609, 'lng': -90.14007389999999}}, 'location': {'lat': 29.95106579999999, 'lng': -90.0715323}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 30.199332, 'lng': -89.625053}, 'southwest': {'lat': 29.8666609, 'lng': -90.14007389999999}}}",New Orleans,Orleans Parish,Louisiana,United States,,http://data.nola.gov/data.json,"['accessLevel', 'landingPage', 'issued', '@type', 'modified', 'keyword', 'contactPoint', 'publisher', 'identifier', 'description', 'title', 'distribution', 'license', 'theme']",204.0,14.0
https://data.nola.gov/data.json,"New Orleans, LA",City,True,"New Orleans, LA, USA","{'bounds': {'northeast': {'lat': 30.199332, 'lng': -89.625053}, 'southwest': {'lat': 29.8666609, 'lng': -90.14007389999999}}, 'location': {'lat': 29.95106579999999, 'lng': -90.0715323}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 30.199332, 'lng': -89.625053}, 'southwest': {'lat': 29.8666609, 'lng': -90.14007389999999}}}",New Orleans,Orleans Parish,Louisiana,United States,,https://data.nola.gov/data.json,"['accessLevel', 'landingPage', 'issued', '@type', 'modified', 'keyword', 'contactPoint', 'publisher', 'identifier', 'description', 'title', 'distribution', 'license', 'theme']",204.0,14.0
https://data.nashville.gov/data.json,"Nashville, TN",City,True,"Nashville, TN, USA","{'bounds': {'northeast': {'lat': 36.4054959, 'lng': -86.5155879}, 'southwest': {'lat': 35.9677851, 'lng': -87.054903}}, 'location': {'lat': 36.1626638, 'lng': -86.7816016}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 36.4054959, 'lng': -86.5155879}, 'southwest': {'lat': 35.9677851, 'lng': -87.054903}}}",Nashville,Davidson County,Tennessee,United States,,https://data.nashville.gov/data.json,"['accessLevel', 'landingPage', 'issued', '@type', 'modified', 'keyword', 'contactPoint', 'publisher', 'identifier', 'description', 'title', 'distribution', 'theme']",92.0,13.0
